@RELATION svm_screams_nonscream
@ATTRIBUTE features1 NUMERIC
@ATTRIBUTE features2 NUMERIC
@ATTRIBUTE features3 NUMERIC
@ATTRIBUTE features4 NUMERIC
@ATTRIBUTE features5 NUMERIC
@ATTRIBUTE features6 NUMERIC
@ATTRIBUTE features7 NUMERIC
@ATTRIBUTE features8 NUMERIC
@ATTRIBUTE features9 NUMERIC
@ATTRIBUTE features10 NUMERIC
@ATTRIBUTE features11 NUMERIC
@ATTRIBUTE features12 NUMERIC
@ATTRIBUTE features13 NUMERIC
@ATTRIBUTE features14 NUMERIC
@ATTRIBUTE features15 NUMERIC
@ATTRIBUTE features16 NUMERIC
@ATTRIBUTE features17 NUMERIC
@ATTRIBUTE features18 NUMERIC
@ATTRIBUTE features19 NUMERIC
@ATTRIBUTE features20 NUMERIC
@ATTRIBUTE features21 NUMERIC
@ATTRIBUTE features22 NUMERIC
@ATTRIBUTE features23 NUMERIC
@ATTRIBUTE features24 NUMERIC
@ATTRIBUTE features25 NUMERIC
@ATTRIBUTE features26 NUMERIC
@ATTRIBUTE features27 NUMERIC
@ATTRIBUTE features28 NUMERIC
@ATTRIBUTE features29 NUMERIC
@ATTRIBUTE features30 NUMERIC
@ATTRIBUTE features31 NUMERIC
@ATTRIBUTE features32 NUMERIC
@ATTRIBUTE features33 NUMERIC
@ATTRIBUTE features34 NUMERIC
@ATTRIBUTE features35 NUMERIC
@ATTRIBUTE features36 NUMERIC
@ATTRIBUTE features37 NUMERIC
@ATTRIBUTE features38 NUMERIC
@ATTRIBUTE features39 NUMERIC
@ATTRIBUTE features40 NUMERIC
@ATTRIBUTE features41 NUMERIC
@ATTRIBUTE features42 NUMERIC
@ATTRIBUTE features43 NUMERIC
@ATTRIBUTE features44 NUMERIC
@ATTRIBUTE features45 NUMERIC
@ATTRIBUTE features46 NUMERIC
@ATTRIBUTE features47 NUMERIC
@ATTRIBUTE features48 NUMERIC
@ATTRIBUTE features49 NUMERIC
@ATTRIBUTE features50 NUMERIC
@ATTRIBUTE features51 NUMERIC
@ATTRIBUTE features52 NUMERIC
@ATTRIBUTE features53 NUMERIC
@ATTRIBUTE features54 NUMERIC
@ATTRIBUTE features55 NUMERIC
@ATTRIBUTE features56 NUMERIC
@ATTRIBUTE features57 NUMERIC
@ATTRIBUTE features58 NUMERIC
@ATTRIBUTE features59 NUMERIC
@ATTRIBUTE features60 NUMERIC
@ATTRIBUTE features61 NUMERIC
@ATTRIBUTE features62 NUMERIC
@ATTRIBUTE features63 NUMERIC
@ATTRIBUTE features64 NUMERIC
@ATTRIBUTE features65 NUMERIC
@ATTRIBUTE features66 NUMERIC
@ATTRIBUTE features67 NUMERIC
@ATTRIBUTE features68 NUMERIC
@ATTRIBUTE features69 NUMERIC
@ATTRIBUTE features70 NUMERIC
@ATTRIBUTE features71 NUMERIC
@ATTRIBUTE features72 NUMERIC
@ATTRIBUTE features73 NUMERIC
@ATTRIBUTE features74 NUMERIC
@ATTRIBUTE features75 NUMERIC
@ATTRIBUTE features76 NUMERIC
@ATTRIBUTE features77 NUMERIC
@ATTRIBUTE features78 NUMERIC
@ATTRIBUTE features79 NUMERIC
@ATTRIBUTE features80 NUMERIC
@ATTRIBUTE features81 NUMERIC
@ATTRIBUTE features82 NUMERIC
@ATTRIBUTE features83 NUMERIC
@ATTRIBUTE features84 NUMERIC
@ATTRIBUTE features85 NUMERIC
@ATTRIBUTE features86 NUMERIC
@ATTRIBUTE features87 NUMERIC
@ATTRIBUTE features88 NUMERIC
@ATTRIBUTE features89 NUMERIC
@ATTRIBUTE features90 NUMERIC
@ATTRIBUTE features91 NUMERIC
@ATTRIBUTE features92 NUMERIC
@ATTRIBUTE features93 NUMERIC
@ATTRIBUTE features94 NUMERIC
@ATTRIBUTE features95 NUMERIC
@ATTRIBUTE features96 NUMERIC
@ATTRIBUTE features97 NUMERIC
@ATTRIBUTE features98 NUMERIC
@ATTRIBUTE features99 NUMERIC
@ATTRIBUTE features100 NUMERIC
@ATTRIBUTE features101 NUMERIC
@ATTRIBUTE features102 NUMERIC
@ATTRIBUTE features103 NUMERIC
@ATTRIBUTE features104 NUMERIC
@ATTRIBUTE features105 NUMERIC
@ATTRIBUTE features106 NUMERIC
@ATTRIBUTE features107 NUMERIC
@ATTRIBUTE features108 NUMERIC
@ATTRIBUTE features109 NUMERIC
@ATTRIBUTE features110 NUMERIC
@ATTRIBUTE features111 NUMERIC
@ATTRIBUTE features112 NUMERIC
@ATTRIBUTE features113 NUMERIC
@ATTRIBUTE features114 NUMERIC
@ATTRIBUTE features115 NUMERIC
@ATTRIBUTE features116 NUMERIC
@ATTRIBUTE features117 NUMERIC
@ATTRIBUTE features118 NUMERIC
@ATTRIBUTE features119 NUMERIC
@ATTRIBUTE features120 NUMERIC
@ATTRIBUTE features121 NUMERIC
@ATTRIBUTE features122 NUMERIC
@ATTRIBUTE features123 NUMERIC
@ATTRIBUTE features124 NUMERIC
@ATTRIBUTE features125 NUMERIC
@ATTRIBUTE features126 NUMERIC
@ATTRIBUTE features127 NUMERIC
@ATTRIBUTE features128 NUMERIC
@ATTRIBUTE features129 NUMERIC
@ATTRIBUTE features130 NUMERIC
@ATTRIBUTE features131 NUMERIC
@ATTRIBUTE features132 NUMERIC
@ATTRIBUTE features133 NUMERIC
@ATTRIBUTE features134 NUMERIC
@ATTRIBUTE features135 NUMERIC
@ATTRIBUTE features136 NUMERIC
@ATTRIBUTE class {explosion,non_explosion}

@DATA
0.118154,0.018328,3.013569,0.252273,0.254715,0.883041,0.009785,0.196071,-30.412054,2.255364,0.302028,0.103230,0.079372,0.078573,-0.061353,0.030891,-0.039003,-0.096003,-0.068779,0.067033,-0.053372,0.013279,0.001660,0.025001,0.007221,0.015093,0.021450,0.090933,0.001487,0.003349,0.014088,0.045631,0.003516,0.032256,0.000477,0.000000,0.021086,-0.000731,-0.000048,-0.013690,0.000097,-0.004226,0.041548,0.015917,0.010527,-0.002036,-0.000605,-0.004094,-0.002130,-0.000775,-0.005464,-0.000232,-0.003593,0.003048,0.000595,-0.000222,-0.000014,-0.000059,0.000173,-0.000227,0.000128,0.000689,-0.000015,-0.000105,0.000161,0.000204,-0.000039,0.000190,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,non_explosion
0.095695,0.005404,2.984453,0.223554,0.228717,0.815264,0.013052,0.165150,-32.990923,1.965176,-0.110329,0.080542,0.013309,0.113770,0.086059,-0.017991,-0.121278,-0.026404,0.012019,0.101923,-0.092230,0.009850,0.002761,0.026240,0.007248,0.027336,0.014769,0.057621,0.002492,0.003743,0.017132,0.051053,0.003694,0.032069,0.000926,-0.000000,0.011611,0.000980,-0.000224,0.018417,0.000067,0.003800,0.004032,-0.011940,-0.009279,-0.013335,-0.007144,-0.000813,-0.007621,-0.008298,-0.001576,-0.000365,0.000578,0.000209,-0.002388,0.000058,0.000070,-0.003097,0.000048,0.000248,0.000256,-0.003233,0.000036,0.000010,0.000329,0.000413,0.000103,-0.001041,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,non_explosion
0.089879,0.017205,3.064566,0.203919,0.222055,0.669485,0.012206,0.161992,-32.155015,2.701304,-0.218651,0.138025,0.107678,0.060202,0.114988,0.092339,-0.198461,-0.093842,-0.102800,-0.097497,-0.094587,0.025457,0.003458,0.036938,0.014563,0.010994,0.009493,0.033839,0.005733,0.009425,0.050583,0.027421,0.004324,0.027470,0.001061,0.000000,0.003795,-0.000446,-0.000430,0.003601,0.000050,0.000297,0.025470,0.004736,-0.001175,0.000046,0.005259,0.007235,-0.000378,-0.000796,0.001167,-0.000907,-0.000062,-0.001128,-0.008378,0.000466,0.000030,0.000825,0.000081,0.000296,0.000066,-0.001633,0.000051,-0.000153,0.000274,-0.001086,0.000159,-0.000279,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,non_explosion
0.106355,0.007152,3.041958,0.217995,0.233635,0.863611,0.009051,0.155170,-33.038915,2.001310,0.053762,-0.014147,-0.248869,0.164284,0.023511,0.079313,-0.066211,-0.001571,-0.075774,0.144684,-0.088206,0.008120,0.004928,0.019247,0.012087,0.014700,0.006972,0.045634,0.003528,0.024957,0.015770,0.037162,0.004281,0.021567,-0.000939,-0.000000,0.011389,-0.001440,0.000775,-0.029260,0.000069,-0.004716,0.011454,0.058949,-0.025462,-0.004148,0.007096,-0.005907,0.005291,0.000772,-0.001586,-0.001396,-0.001551,-0.005140,-0.000445,0.000004,0.000056,-0.000231,0.000378,0.000168,-0.000042,-0.000621,0.000090,0.000326,0.000378,0.000036,-0.000004,-0.000164,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,non_explosion
0.080082,0.010637,3.109240,0.182089,0.215572,0.774934,0.011948,0.125282,-32.319657,2.244857,0.082307,0.567361,0.409466,0.044198,-0.160870,-0.211445,-0.050743,-0.237097,-0.173703,0.097276,-0.020239,0.031813,0.002227,0.048928,0.014578,0.022526,0.019353,0.052234,0.000936,0.003802,0.017148,0.050413,0.004507,0.034176,-0.000053,-0.000000,0.011209,-0.000994,0.000611,-0.024373,0.000098,-0.004789,-0.019638,0.022273,0.002507,0.010189,0.006234,-0.001619,0.004979,0.001519,-0.002977,0.006425,-0.002774,-0.003074,0.002519,-0.000070,-0.000130,0.001118,-0.000037,-0.000076,-0.000010,0.001829,-0.000025,-0.000098,0.000063,0.000515,0.000041,0.000540,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,non_explosion
0.079361,0.013541,3.111037,0.186015,0.210868,0.785613,0.014340,0.139318,-30.664821,2.166208,-0.287014,0.353166,0.206086,-0.004517,-0.090218,-0.176148,-0.036232,-0.187063,-0.247989,-0.240212,-0.440599,0.056353,0.006539,0.048086,0.012089,0.007611,0.003944,0.026874,0.002233,0.009629,0.005004,0.049577,0.003732,0.035825,0.000550,0.000000,0.018999,-0.000892,-0.000539,-0.000445,0.000065,0.000417,0.057436,0.009424,-0.006339,0.008332,0.000925,0.000069,0.006016,-0.002045,-0.004049,-0.005017,-0.007539,-0.006077,-0.007746,0.001670,0.000095,-0.000009,0.000004,0.000003,0.000004,-0.001848,-0.000001,-0.000015,0.000074,-0.000070,0.000004,-0.000136,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,non_explosion
0.074905,0.033787,3.076161,0.192587,0.228619,0.668139,0.011833,0.138585,-29.151279,2.721729,0.529955,0.520353,0.281502,0.018074,-0.033857,-0.002426,0.061373,-0.157064,-0.135923,-0.015022,-0.085330,0.011377,0.001104,0.026339,0.009583,0.011617,0.005868,0.037270,0.000826,0.002981,0.069327,0.063232,0.003224,0.034499,0.001488,0.000000,0.020213,0.000212,-0.000311,0.012339,0.000064,0.002877,0.034909,0.003677,0.003588,0.007665,0.002072,-0.003252,-0.001993,-0.004077,0.003555,0.005638,-0.001341,0.000900,-0.003804,0.000608,-0.000014,-0.000235,0.000119,0.000075,0.000089,-0.002460,0.000001,0.000079,0.001009,-0.000648,0.000080,-0.000523,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,non_explosion
0.061087,0.039444,2.971957,0.183664,0.231306,0.459930,0.011662,0.077447,-27.983668,2.436476,0.561950,0.665880,0.466524,0.089246,0.017467,-0.055939,0.067835,-0.112884,-0.126049,0.057596,-0.013853,0.007445,0.000858,0.045157,0.007389,0.018249,0.006073,0.101063,0.000427,0.002166,0.056831,0.030850,0.001505,0.041344,-0.000586,0.000002,0.016608,-0.001547,0.000063,-0.022205,0.000169,-0.005479,0.032626,0.012963,0.012712,0.010599,0.011048,0.010961,0.010382,0.007804,0.001452,0.003694,0.008188,0.000217,-0.004753,-0.000122,-0.000049,0.003801,-0.000133,0.000287,-0.000155,0.000541,0.000004,-0.000073,0.000038,-0.000602,-0.000077,0.000605,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,non_explosion
0.089689,0.010637,2.986746,0.219716,0.245426,0.729019,0.010945,0.128750,-30.780224,2.173363,0.334583,0.414306,0.243874,0.082953,-0.022201,0.076924,0.086624,-0.046050,-0.105736,0.069216,-0.004658,0.007704,0.001882,0.041182,0.008051,0.016588,0.006717,0.095775,0.001105,0.004692,0.025496,0.048824,0.003119,0.036121,0.001797,-0.000000,0.015429,0.001571,0.000479,0.016671,0.000052,0.003347,-0.013707,-0.018233,-0.008918,0.000296,-0.002585,-0.005181,-0.003499,0.004380,0.004444,-0.005894,-0.012411,-0.006838,-0.003764,-0.000202,0.000026,-0.001392,0.000185,-0.000156,0.000020,0.001648,0.000002,-0.000189,-0.000039,-0.000684,0.000069,0.000020,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,non_explosion
0.115449,0.005184,3.043535,0.237060,0.252192,0.989318,0.011105,0.204904,-32.002695,2.131298,0.129783,0.473111,0.278629,0.042342,0.056915,0.007462,0.081195,-0.103214,-0.067676,0.036670,-0.075938,0.009808,0.001705,0.027585,0.010362,0.019910,0.005647,0.079288,0.001050,0.004504,0.032157,0.047668,0.003799,0.031876,0.000658,0.000000,0.009533,0.000080,0.000594,-0.012810,0.000097,-0.003141,-0.011033,0.005536,-0.000786,0.002081,0.002724,0.001353,-0.003594,0.005165,-0.004922,0.000973,-0.003132,-0.002592,0.002861,0.000001,-0.000036,0.000980,-0.000070,-0.000080,-0.000053,0.001826,-0.000049,-0.000148,-0.000027,-0.000096,-0.000011,0.000547,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,non_explosion
0.114062,0.012819,2.924879,0.226326,0.227030,1.007117,0.010243,0.211822,-31.435041,2.056878,0.117177,0.119964,0.147298,0.071565,-0.103258,-0.133067,-0.028552,0.038482,-0.089479,0.071859,-0.263060,0.041088,0.002397,0.024999,0.006170,0.013082,0.009663,0.053868,0.002287,0.004898,0.016177,0.042544,0.006227,0.027654,0.000509,0.000000,0.001033,-0.001197,-0.000821,0.002042,0.000067,0.000339,0.041346,0.017990,-0.005923,-0.002133,0.001300,-0.003540,-0.000400,-0.002184,-0.004344,0.007173,-0.000875,0.004526,0.006686,0.000236,-0.000020,-0.002174,0.000060,0.000297,0.000183,-0.002230,0.000097,-0.000006,0.000356,0.000390,0.000360,-0.000705,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,non_explosion
0.090207,0.013348,2.878329,0.219733,0.232182,0.761842,0.012632,0.180250,-30.429782,2.521276,0.267398,0.240037,0.175362,0.094192,-0.047793,-0.073616,-0.032561,-0.118300,-0.150358,-0.049508,-0.200250,0.029639,0.002610,0.059250,0.008519,0.011718,0.006633,0.063613,0.001234,0.003822,0.019445,0.036975,0.002959,0.033527,-0.000031,0.000000,0.028749,-0.001427,-0.000574,-0.010844,0.000105,-0.001625,0.060990,0.027396,0.011448,0.005041,0.002318,0.003197,-0.009306,-0.015050,0.000888,0.002873,-0.012124,-0.001009,-0.003007,0.000954,0.000087,0.000457,-0.000131,-0.000005,0.000007,-0.000821,-0.000049,0.000124,0.000166,-0.001079,0.000040,-0.000261,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,non_explosion
0.108628,0.008900,3.072934,0.216780,0.232923,0.888261,0.009557,0.184206,-33.274868,2.165630,-0.083601,0.059037,-0.132971,0.130509,-0.070329,-0.005066,0.013433,-0.089016,-0.200366,0.111674,-0.288589,0.029909,0.002211,0.042335,0.018614,0.022911,0.004161,0.038957,0.003847,0.004520,0.017997,0.044711,0.007617,0.026782,0.000338,0.000000,0.014944,-0.001166,-0.000339,-0.015384,0.000056,-0.002262,0.036975,0.021424,0.002381,-0.011962,-0.000747,0.002324,-0.004006,-0.004101,0.000185,-0.001436,0.003720,0.001947,-0.005921,0.000546,0.000019,-0.000241,0.000670,0.000142,0.000014,-0.000803,0.000080,-0.000003,0.000176,0.000099,-0.000021,-0.000064,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,non_explosion
0.133166,0.003435,2.929101,0.249170,0.241865,1.133807,0.012684,0.245781,-32.991114,1.850623,0.180736,0.474736,0.289509,0.128037,-0.052124,0.144648,0.105924,-0.029169,-0.112736,0.094338,-0.125638,0.010439,0.002337,0.039099,0.008772,0.012848,0.003475,0.065657,0.001423,0.003493,0.032761,0.044768,0.004402,0.030216,0.000532,0.000000,0.013761,-0.000286,0.000070,-0.006821,0.000022,-0.001969,0.011377,0.007032,0.006221,0.002551,0.001915,0.002365,-0.001977,0.002198,-0.002556,-0.000662,0.001468,-0.001512,0.003200,-0.000129,-0.000044,0.000191,0.000097,0.000066,-0.000002,0.000658,-0.000032,0.000011,0.000194,-0.000163,-0.000007,0.000173,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,non_explosion
0.156967,0.020431,3.186755,0.234131,0.185819,1.728605,0.006474,0.258889,-28.236433,-0.223704,-1.392424,-0.298350,-0.459274,0.584347,0.083505,0.636304,-0.049106,-0.351289,-0.195616,0.456140,-0.250424,0.002595,0.003325,0.023229,0.017128,0.018932,0.008170,0.014402,0.003181,0.002597,0.005555,0.016134,0.006333,0.013398,-0.000834,0.000000,0.006440,-0.002556,-0.001499,-0.005903,0.000132,-0.003125,0.054923,0.021568,-0.063154,0.007685,-0.007178,0.002068,0.013486,0.015935,-0.002223,-0.000723,-0.006355,-0.002575,-0.004867,-0.000051,0.000065,-0.002046,0.000641,0.000051,0.000076,-0.000094,0.000024,0.000081,0.000043,-0.001499,0.000089,-0.000629,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,non_explosion
