@RELATION svm_screams_nonscream
@ATTRIBUTE features1 NUMERIC
@ATTRIBUTE features2 NUMERIC
@ATTRIBUTE features3 NUMERIC
@ATTRIBUTE features4 NUMERIC
@ATTRIBUTE features5 NUMERIC
@ATTRIBUTE features6 NUMERIC
@ATTRIBUTE features7 NUMERIC
@ATTRIBUTE features8 NUMERIC
@ATTRIBUTE features9 NUMERIC
@ATTRIBUTE features10 NUMERIC
@ATTRIBUTE features11 NUMERIC
@ATTRIBUTE features12 NUMERIC
@ATTRIBUTE features13 NUMERIC
@ATTRIBUTE features14 NUMERIC
@ATTRIBUTE features15 NUMERIC
@ATTRIBUTE features16 NUMERIC
@ATTRIBUTE features17 NUMERIC
@ATTRIBUTE features18 NUMERIC
@ATTRIBUTE features19 NUMERIC
@ATTRIBUTE features20 NUMERIC
@ATTRIBUTE features21 NUMERIC
@ATTRIBUTE features22 NUMERIC
@ATTRIBUTE features23 NUMERIC
@ATTRIBUTE features24 NUMERIC
@ATTRIBUTE features25 NUMERIC
@ATTRIBUTE features26 NUMERIC
@ATTRIBUTE features27 NUMERIC
@ATTRIBUTE features28 NUMERIC
@ATTRIBUTE features29 NUMERIC
@ATTRIBUTE features30 NUMERIC
@ATTRIBUTE features31 NUMERIC
@ATTRIBUTE features32 NUMERIC
@ATTRIBUTE features33 NUMERIC
@ATTRIBUTE features34 NUMERIC
@ATTRIBUTE features35 NUMERIC
@ATTRIBUTE features36 NUMERIC
@ATTRIBUTE features37 NUMERIC
@ATTRIBUTE features38 NUMERIC
@ATTRIBUTE features39 NUMERIC
@ATTRIBUTE features40 NUMERIC
@ATTRIBUTE features41 NUMERIC
@ATTRIBUTE features42 NUMERIC
@ATTRIBUTE features43 NUMERIC
@ATTRIBUTE features44 NUMERIC
@ATTRIBUTE features45 NUMERIC
@ATTRIBUTE features46 NUMERIC
@ATTRIBUTE features47 NUMERIC
@ATTRIBUTE features48 NUMERIC
@ATTRIBUTE features49 NUMERIC
@ATTRIBUTE features50 NUMERIC
@ATTRIBUTE features51 NUMERIC
@ATTRIBUTE features52 NUMERIC
@ATTRIBUTE features53 NUMERIC
@ATTRIBUTE features54 NUMERIC
@ATTRIBUTE features55 NUMERIC
@ATTRIBUTE features56 NUMERIC
@ATTRIBUTE features57 NUMERIC
@ATTRIBUTE features58 NUMERIC
@ATTRIBUTE features59 NUMERIC
@ATTRIBUTE features60 NUMERIC
@ATTRIBUTE features61 NUMERIC
@ATTRIBUTE features62 NUMERIC
@ATTRIBUTE features63 NUMERIC
@ATTRIBUTE features64 NUMERIC
@ATTRIBUTE features65 NUMERIC
@ATTRIBUTE features66 NUMERIC
@ATTRIBUTE features67 NUMERIC
@ATTRIBUTE features68 NUMERIC
@ATTRIBUTE features69 NUMERIC
@ATTRIBUTE features70 NUMERIC
@ATTRIBUTE features71 NUMERIC
@ATTRIBUTE features72 NUMERIC
@ATTRIBUTE features73 NUMERIC
@ATTRIBUTE features74 NUMERIC
@ATTRIBUTE features75 NUMERIC
@ATTRIBUTE features76 NUMERIC
@ATTRIBUTE features77 NUMERIC
@ATTRIBUTE features78 NUMERIC
@ATTRIBUTE features79 NUMERIC
@ATTRIBUTE features80 NUMERIC
@ATTRIBUTE features81 NUMERIC
@ATTRIBUTE features82 NUMERIC
@ATTRIBUTE features83 NUMERIC
@ATTRIBUTE features84 NUMERIC
@ATTRIBUTE features85 NUMERIC
@ATTRIBUTE features86 NUMERIC
@ATTRIBUTE features87 NUMERIC
@ATTRIBUTE features88 NUMERIC
@ATTRIBUTE features89 NUMERIC
@ATTRIBUTE features90 NUMERIC
@ATTRIBUTE features91 NUMERIC
@ATTRIBUTE features92 NUMERIC
@ATTRIBUTE features93 NUMERIC
@ATTRIBUTE features94 NUMERIC
@ATTRIBUTE features95 NUMERIC
@ATTRIBUTE features96 NUMERIC
@ATTRIBUTE features97 NUMERIC
@ATTRIBUTE features98 NUMERIC
@ATTRIBUTE features99 NUMERIC
@ATTRIBUTE features100 NUMERIC
@ATTRIBUTE features101 NUMERIC
@ATTRIBUTE features102 NUMERIC
@ATTRIBUTE features103 NUMERIC
@ATTRIBUTE features104 NUMERIC
@ATTRIBUTE features105 NUMERIC
@ATTRIBUTE features106 NUMERIC
@ATTRIBUTE features107 NUMERIC
@ATTRIBUTE features108 NUMERIC
@ATTRIBUTE features109 NUMERIC
@ATTRIBUTE features110 NUMERIC
@ATTRIBUTE features111 NUMERIC
@ATTRIBUTE features112 NUMERIC
@ATTRIBUTE features113 NUMERIC
@ATTRIBUTE features114 NUMERIC
@ATTRIBUTE features115 NUMERIC
@ATTRIBUTE features116 NUMERIC
@ATTRIBUTE features117 NUMERIC
@ATTRIBUTE features118 NUMERIC
@ATTRIBUTE features119 NUMERIC
@ATTRIBUTE features120 NUMERIC
@ATTRIBUTE features121 NUMERIC
@ATTRIBUTE features122 NUMERIC
@ATTRIBUTE features123 NUMERIC
@ATTRIBUTE features124 NUMERIC
@ATTRIBUTE features125 NUMERIC
@ATTRIBUTE features126 NUMERIC
@ATTRIBUTE features127 NUMERIC
@ATTRIBUTE features128 NUMERIC
@ATTRIBUTE features129 NUMERIC
@ATTRIBUTE features130 NUMERIC
@ATTRIBUTE features131 NUMERIC
@ATTRIBUTE features132 NUMERIC
@ATTRIBUTE features133 NUMERIC
@ATTRIBUTE features134 NUMERIC
@ATTRIBUTE features135 NUMERIC
@ATTRIBUTE features136 NUMERIC
@ATTRIBUTE class {screams,non_scream}

@DATA
0.137531,0.004968,2.722994,0.261591,0.245128,1.287938,0.010163,0.271656,-31.703237,1.818745,-0.070641,0.232734,0.201943,0.331989,-0.033079,-0.078634,-0.112829,-0.117723,-0.097394,0.126054,-0.068144,0.015726,0.003206,0.029867,0.010389,0.022397,0.015021,0.047987,0.002940,0.007385,0.020075,0.027440,0.003525,0.019866,-0.007791,-0.000000,-0.184129,0.001176,-0.000118,0.048494,0.000183,0.006125,-0.155890,-0.031205,-0.030032,0.057941,0.074977,0.077078,-0.009524,-0.058279,-0.067066,-0.120540,-0.034786,-0.019215,0.022619,0.000384,0.000172,-0.001300,0.003584,0.008577,0.003321,-0.015187,0.000357,-0.002379,-0.003736,-0.000514,-0.000761,-0.002890,0.068155,0.007369,0.408252,0.081597,0.036904,0.547787,0.009546,0.163667,3.303397,0.689746,0.467571,0.292200,0.211662,0.243797,0.197744,0.187955,0.192168,0.118157,0.145488,0.164248,0.162296,0.015272,0.002359,0.020456,0.005214,0.016026,0.010915,0.034302,0.002873,0.005942,0.019289,0.019672,0.002609,0.009110,0.064644,0.006910,0.535387,0.074640,0.031749,0.648287,0.010298,0.165933,2.666770,0.953238,0.498149,0.400114,0.258947,0.276062,0.241312,0.268465,0.213458,0.173959,0.193329,0.186087,0.201107,0.017054,0.003137,0.027737,0.006590,0.022593,0.014655,0.042491,0.003924,0.008389,0.023711,0.026688,0.003234,0.012555,non_scream
0.080014,0.005084,3.056684,0.198002,0.221834,0.764372,0.025070,0.120016,-34.585018,1.589718,-0.170206,0.073508,-0.034196,0.165795,0.078941,0.141266,-0.100835,-0.238330,0.082870,0.164916,-0.171365,0.011440,0.006460,0.028358,0.006123,0.007012,0.006545,0.050794,0.004820,0.004897,0.013414,0.068415,0.003421,0.032572,0.001803,-0.000000,0.010992,0.000913,0.000203,0.018244,0.000018,0.003016,0.007713,-0.000451,-0.005499,0.001796,0.001384,-0.004950,0.000064,-0.004514,-0.000609,-0.001421,0.001459,-0.000167,-0.000603,-0.000010,0.000054,0.000106,0.000084,0.000165,0.000062,-0.000967,0.000047,0.000103,0.000056,-0.000922,0.000037,-0.000367,0.046541,0.006737,0.303614,0.046813,0.025930,0.506335,0.023498,0.088838,2.096580,0.704792,0.467607,0.349257,0.221672,0.290267,0.202370,0.240485,0.203105,0.208878,0.220375,0.255688,0.233727,0.017808,0.010668,0.034608,0.008065,0.008640,0.011444,0.044781,0.006188,0.008509,0.016713,0.049291,0.005539,0.011204,0.044821,0.006245,0.380653,0.041270,0.028619,0.408506,0.027583,0.081674,1.145290,0.648121,0.413355,0.401511,0.235875,0.284344,0.243609,0.238553,0.211817,0.235572,0.213641,0.227295,0.243520,0.018159,0.011063,0.042819,0.009405,0.011318,0.015209,0.057862,0.007369,0.006792,0.013273,0.053527,0.006912,0.011393,non_scream
0.124510,0.009447,2.847718,0.263427,0.266999,1.002039,0.010530,0.194792,-30.224712,1.782905,0.195718,0.362234,0.271890,0.112590,0.102326,0.217389,0.132574,-0.062518,-0.069199,0.033242,-0.067810,0.008731,0.002364,0.037286,0.006230,0.017262,0.003500,0.088946,0.001245,0.002300,0.020868,0.051099,0.003728,0.033296,-0.000605,0.000003,-0.001092,-0.001986,-0.000543,-0.020283,0.000305,-0.004458,0.017672,0.005743,0.009430,-0.002023,0.003309,0.000889,-0.009485,-0.002833,-0.002509,0.001112,-0.003733,0.002726,0.001810,-0.000182,-0.000055,-0.000766,-0.000038,-0.000156,-0.000055,0.001045,-0.000080,-0.000083,-0.000081,0.001066,-0.000050,0.000329,0.066803,0.011917,0.454919,0.067168,0.018311,0.620869,0.008937,0.163656,1.551781,0.675023,0.424319,0.273379,0.239451,0.230898,0.198158,0.204362,0.156226,0.167540,0.157769,0.151069,0.128609,0.008013,0.002858,0.034555,0.004645,0.015612,0.003846,0.058109,0.001269,0.001756,0.029846,0.034833,0.003796,0.015187,0.072463,0.013573,0.644495,0.071382,0.020805,0.633402,0.010912,0.175534,1.401464,0.754718,0.533349,0.305274,0.299599,0.286834,0.277076,0.294350,0.221390,0.209324,0.206727,0.221197,0.164982,0.010324,0.004105,0.050443,0.005034,0.017752,0.005384,0.078476,0.001326,0.001782,0.032862,0.045026,0.004099,0.018091,non_scream
0.145866,0.004952,3.030779,0.253315,0.241632,1.253121,0.007773,0.266444,-29.541913,1.475988,-0.595804,0.104635,0.216591,0.148028,0.027171,0.194666,0.079085,0.056612,-0.064447,0.062982,-0.063408,0.009564,0.006933,0.030902,0.008742,0.014101,0.005624,0.052215,0.004189,0.008090,0.010161,0.029729,0.007832,0.021530,0.002267,-0.000000,0.002550,0.001468,0.000495,0.012235,0.000134,0.005889,-0.004289,0.000239,-0.002553,-0.000910,0.000892,-0.000474,0.000760,0.002595,0.001081,-0.000031,0.005582,-0.000304,0.000840,-0.000006,-0.000017,0.000338,0.000022,0.000076,0.000012,-0.000768,0.000029,-0.000008,-0.000084,-0.000409,0.000040,-0.000207,0.051605,0.006450,0.341359,0.053965,0.025266,0.518954,0.004698,0.131098,1.912095,0.906548,0.484989,0.358895,0.294010,0.351785,0.213418,0.338100,0.266966,0.278361,0.248879,0.217356,0.168679,0.011244,0.009857,0.026690,0.010847,0.010500,0.006386,0.039663,0.006418,0.012400,0.011903,0.024228,0.009260,0.009430,0.042866,0.006024,0.368722,0.037897,0.022497,0.477123,0.004629,0.135021,0.937579,0.569040,0.427901,0.336115,0.283550,0.235748,0.241807,0.294517,0.270319,0.293845,0.284508,0.244372,0.199816,0.013719,0.012712,0.035693,0.015102,0.012154,0.008840,0.039014,0.007821,0.015893,0.014359,0.031462,0.009436,0.010990,non_scream
0.081116,0.005407,2.999356,0.188904,0.221643,0.689737,0.011721,0.115619,-33.309457,2.167197,-0.358130,0.309370,0.227670,0.088210,0.039308,0.098489,-0.126758,0.041687,-0.085471,0.151666,-0.017993,0.008330,0.003316,0.019157,0.005127,0.012584,0.008862,0.080461,0.001159,0.003897,0.026030,0.049301,0.002681,0.031161,0.004541,0.000000,0.017739,0.002449,-0.000293,0.046628,0.001036,0.009762,0.097381,-0.044771,0.040491,-0.001710,-0.007875,0.039504,-0.005162,0.014224,-0.001201,-0.031662,0.005148,0.011677,-0.010677,0.000132,-0.000057,0.000757,0.000226,-0.000395,-0.000056,0.001326,-0.000009,-0.000368,-0.001635,-0.001236,-0.000073,0.000210,0.039136,0.009984,0.385477,0.043727,0.030430,0.406091,0.008821,0.080977,3.115066,0.887958,0.688781,0.310988,0.227991,0.310327,0.166504,0.175475,0.187912,0.185014,0.138539,0.174016,0.222486,0.008904,0.005308,0.013654,0.005019,0.013908,0.012165,0.060117,0.001730,0.006666,0.028352,0.034568,0.004245,0.012769,0.039481,0.006099,0.559015,0.034907,0.026350,0.424922,0.007966,0.098383,1.417712,0.751384,0.502409,0.372535,0.263230,0.280910,0.225676,0.224168,0.229505,0.213619,0.174861,0.192680,0.276583,0.011782,0.007223,0.017351,0.006427,0.019311,0.013956,0.058943,0.002217,0.010005,0.034302,0.037362,0.005409,0.011801,non_scream
0.088533,0.008590,3.022159,0.206535,0.230551,0.747053,0.014281,0.127562,-33.411146,1.778633,-0.331281,0.254879,0.181252,0.107823,-0.000162,0.070634,-0.150002,0.048837,-0.163849,-0.072611,-0.164786,0.033483,0.002176,0.032945,0.005082,0.005957,0.003413,0.077561,0.001645,0.004172,0.012126,0.058863,0.003315,0.036789,-0.004208,-0.000000,-0.048185,-0.002696,0.000479,-0.045528,-0.000223,-0.008625,-0.088285,0.018756,0.010785,0.033208,-0.000975,-0.011380,0.009231,-0.001171,-0.002195,-0.009701,-0.011528,-0.014290,0.003993,0.000652,-0.000182,0.010665,-0.000607,-0.000230,-0.000163,0.005701,-0.000127,-0.000097,-0.000171,-0.002294,-0.000287,0.002461,0.052583,0.009968,0.344816,0.037539,0.022655,0.437185,0.014522,0.095117,1.914960,0.559886,0.490504,0.292144,0.213165,0.260166,0.205699,0.169862,0.170688,0.195234,0.191188,0.139638,0.189490,0.039591,0.002620,0.033073,0.003819,0.007481,0.002577,0.064213,0.002406,0.004581,0.008875,0.039499,0.004150,0.020247,0.050277,0.008188,0.383816,0.034311,0.017825,0.435695,0.018864,0.117310,1.195586,0.503423,0.342647,0.308031,0.244846,0.266909,0.262938,0.229725,0.216069,0.265512,0.187758,0.152894,0.221155,0.028269,0.003664,0.038035,0.005237,0.010585,0.003013,0.092211,0.003455,0.004638,0.011743,0.049821,0.006630,0.019893,non_scream
0.105987,0.004464,3.068060,0.226145,0.241545,1.039744,0.007754,0.207611,-35.364083,2.104869,-0.560212,0.106938,0.339574,-0.055895,0.061802,0.043184,-0.023092,0.063198,0.074851,-0.032806,0.051096,0.004991,0.001536,0.031701,0.015141,0.010810,0.006767,0.071477,0.003016,0.034188,0.015096,0.029455,0.006198,0.028605,0.000702,-0.000000,0.016721,-0.000426,0.000216,-0.012328,0.000049,-0.003722,-0.008632,0.002941,-0.023798,-0.010524,-0.004880,0.002877,-0.001215,0.000188,-0.002544,0.005587,0.007760,-0.000664,0.003390,-0.000397,-0.000007,-0.000794,-0.000164,-0.000066,0.000078,-0.000073,-0.000059,0.001536,-0.000369,0.000457,0.000067,0.000155,0.036601,0.010689,0.282831,0.052435,0.024918,0.487146,0.005071,0.114153,2.244977,0.626614,0.442929,0.282314,0.286592,0.162247,0.179099,0.150743,0.170351,0.174313,0.157038,0.144992,0.159426,0.005550,0.001323,0.028852,0.011967,0.012107,0.004780,0.047808,0.003476,0.027271,0.014472,0.024139,0.005250,0.012458,0.033298,0.009435,0.305007,0.036509,0.018690,0.425015,0.004947,0.104989,1.287075,0.549677,0.403637,0.347531,0.296461,0.222483,0.254107,0.190438,0.214593,0.232566,0.193665,0.194721,0.184399,0.007470,0.001986,0.041355,0.015511,0.015587,0.007241,0.065439,0.005042,0.027060,0.018930,0.029485,0.005578,0.015238,non_scream
0.142129,0.004644,3.094920,0.244248,0.233337,1.214177,0.008106,0.238889,-35.017879,1.819595,-0.781152,0.229396,0.256539,-0.182382,0.152993,-0.278808,-0.067142,0.078221,-0.108029,0.092685,-0.075071,0.008573,0.004215,0.014849,0.007858,0.011126,0.010093,0.047637,0.007651,0.007511,0.010930,0.043345,0.010813,0.019645,0.000139,-0.000000,0.016106,-0.001597,-0.001023,-0.004514,0.000051,-0.002264,0.043827,0.006315,-0.023710,-0.008126,0.003006,0.002137,0.002987,-0.010835,-0.000469,0.001490,-0.009245,-0.003184,-0.005901,-0.000035,-0.000026,-0.000455,0.000126,-0.000299,0.000278,-0.001033,0.000465,0.000237,-0.000116,-0.000092,0.000677,-0.000177,0.080636,0.010029,0.257707,0.087077,0.041481,0.561450,0.007959,0.176189,2.862317,0.852928,0.467858,0.306787,0.191241,0.235771,0.172633,0.208134,0.200402,0.191689,0.212292,0.144164,0.179640,0.006579,0.004466,0.012113,0.006718,0.007926,0.012589,0.028409,0.009006,0.006976,0.009846,0.032672,0.013280,0.009495,0.061777,0.007236,0.338151,0.070268,0.030044,0.487616,0.008737,0.142389,1.120133,0.760656,0.496390,0.324076,0.253977,0.267708,0.196178,0.201775,0.262754,0.289421,0.228888,0.200644,0.241398,0.008523,0.005881,0.018687,0.009033,0.010439,0.015361,0.040271,0.012982,0.008479,0.012630,0.034418,0.019073,0.010125,non_scream
0.133479,0.005038,2.875223,0.238379,0.235600,1.207513,0.007169,0.211375,-33.312335,1.999636,-0.723935,0.008231,0.159048,-0.224432,-0.020906,-0.121217,0.088169,0.147524,-0.100093,0.008406,-0.104854,0.015429,0.007912,0.018706,0.013576,0.014273,0.010532,0.026689,0.002352,0.009463,0.023054,0.035066,0.011146,0.015417,-0.009074,-0.000000,-0.171413,-0.000285,-0.000633,0.003091,0.000151,-0.003906,-0.260744,-0.004698,-0.056081,-0.090554,0.017145,-0.053737,0.010525,0.065375,0.128797,0.090966,0.093958,0.079665,0.093107,-0.000965,0.001528,0.001017,-0.001509,0.000405,-0.002199,0.000103,-0.000317,0.002759,0.006227,-0.008415,0.000543,-0.001384,0.070337,0.010805,0.331176,0.063819,0.025074,0.465405,0.005702,0.136838,3.072273,0.651837,0.517943,0.286847,0.163497,0.252043,0.161596,0.199263,0.165150,0.195450,0.197693,0.202751,0.161643,0.009863,0.004250,0.010874,0.011799,0.011277,0.006844,0.020551,0.001851,0.004880,0.013337,0.018264,0.009704,0.006718,0.043323,0.009332,0.431372,0.042377,0.026810,0.305184,0.005432,0.081779,1.767367,0.585076,0.427327,0.302095,0.188677,0.270303,0.210930,0.218455,0.178318,0.188783,0.228762,0.243987,0.217739,0.011871,0.004763,0.016754,0.014214,0.014945,0.008570,0.022262,0.002635,0.005442,0.017420,0.022568,0.012477,0.006656,non_scream
0.164045,0.010217,3.024807,0.266209,0.243906,1.310648,0.007957,0.278283,-32.796788,2.119008,-0.583808,0.104834,0.247701,-0.056975,0.102607,-0.000228,-0.135422,-0.066825,-0.037961,0.004506,-0.179835,0.011871,0.010724,0.030531,0.007934,0.013040,0.008093,0.043422,0.005404,0.023213,0.007130,0.028927,0.004565,0.019459,0.002130,0.000000,0.026710,-0.001151,-0.000897,0.006909,0.000110,0.000055,0.097113,0.011616,-0.009587,-0.010397,-0.001694,-0.002772,-0.010390,-0.004572,-0.019470,-0.005914,-0.004472,-0.003948,0.005332,0.000332,0.000049,-0.000086,0.000295,0.000200,0.000265,-0.002946,0.000369,0.000453,-0.000008,-0.001675,0.000042,-0.000845,0.112296,0.018757,0.386923,0.111245,0.041470,0.624875,0.006297,0.224541,4.303977,0.898484,0.763065,0.287364,0.175133,0.252944,0.160701,0.236294,0.277267,0.138611,0.252463,0.176554,0.285054,0.009473,0.011288,0.020199,0.005314,0.010300,0.008330,0.035871,0.006492,0.026471,0.005545,0.022192,0.003364,0.008016,0.088817,0.012452,0.539745,0.069321,0.027644,0.510648,0.006536,0.172092,1.993792,0.804529,0.639801,0.284853,0.207519,0.320985,0.237952,0.238845,0.286207,0.206078,0.268502,0.211383,0.311607,0.012308,0.014004,0.021697,0.007927,0.015554,0.011575,0.048120,0.008988,0.033018,0.007571,0.030213,0.004993,0.008637,non_scream
0.177899,0.021078,3.015825,0.308904,0.276258,1.362504,0.008388,0.362208,-30.127415,1.725277,0.064633,0.479056,0.379341,0.124432,0.189001,0.220679,0.159555,-0.012074,-0.043667,0.071654,-0.050969,0.006080,0.001728,0.032080,0.008448,0.024561,0.004149,0.090502,0.001361,0.003852,0.013289,0.025673,0.003736,0.029497,0.000761,-0.000010,0.090398,-0.003529,0.002279,0.015274,0.000010,-0.001750,-0.038387,-0.011561,-0.015053,0.019798,0.010724,0.002284,0.023274,0.019919,0.008209,-0.001274,0.009188,-0.002657,-0.009996,0.000112,0.000172,0.001986,-0.000339,-0.000149,-0.000059,0.002375,0.000024,-0.000192,0.000157,0.000559,0.000102,0.000753,0.105558,0.040025,0.317720,0.079730,0.020304,0.603299,0.008649,0.232067,1.956419,0.452970,0.258856,0.324697,0.248123,0.224675,0.147432,0.169465,0.156923,0.128208,0.182282,0.176589,0.130180,0.008003,0.001117,0.032161,0.005796,0.026578,0.002484,0.056572,0.000816,0.004065,0.017664,0.023436,0.002722,0.014656,0.074831,0.028339,0.675602,0.053494,0.029601,0.500450,0.011267,0.178248,1.603603,0.418102,0.343202,0.306989,0.268886,0.317998,0.216094,0.256711,0.208830,0.174217,0.247702,0.213925,0.182733,0.010224,0.001552,0.037101,0.007819,0.039235,0.003412,0.076352,0.001150,0.004295,0.025269,0.027849,0.003340,0.016500,non_scream
0.108229,0.002455,2.826162,0.263393,0.262411,1.096152,0.006485,0.224687,-37.428148,1.529726,0.160429,0.399858,0.384070,0.118762,0.358133,-0.054390,-0.008728,0.012178,0.083383,-0.005623,0.009729,0.005526,0.001444,0.030852,0.006356,0.011911,0.003838,0.089714,0.001664,0.003885,0.015609,0.067769,0.002322,0.032879,-0.020354,-0.000000,-0.155176,-0.004964,-0.000579,-0.047530,0.000153,-0.019250,-0.238599,0.045074,0.003718,0.043258,0.019115,-0.027769,0.001335,0.031834,0.075916,-0.028460,-0.054527,-0.077028,-0.079879,0.000070,0.000425,-0.002132,-0.001361,-0.000616,0.000205,0.015134,0.000159,-0.000803,0.002467,0.002895,-0.000708,0.003697,0.034621,0.006443,0.293256,0.039581,0.015791,0.421244,0.005605,0.133359,2.227159,0.323223,0.317465,0.228968,0.180679,0.179877,0.192806,0.170798,0.138885,0.122650,0.148714,0.099756,0.122698,0.004217,0.000644,0.015683,0.004162,0.006909,0.003513,0.043231,0.001460,0.004480,0.009377,0.028579,0.001670,0.009386,0.035003,0.006207,0.441138,0.037545,0.014657,0.387471,0.007287,0.123936,1.376671,0.427291,0.328319,0.283448,0.211128,0.193227,0.227134,0.227744,0.171911,0.162376,0.189995,0.137293,0.157781,0.005780,0.000734,0.019938,0.005445,0.008983,0.004967,0.045790,0.002205,0.005905,0.012346,0.032955,0.001676,0.009760,non_scream
0.141117,0.004993,3.060467,0.234345,0.227299,1.246142,0.008096,0.226435,-33.009723,1.749905,-0.170571,0.404601,-0.000649,0.135197,-0.138377,-0.061539,-0.090784,-0.063994,-0.189153,0.089595,-0.126522,0.021421,0.004248,0.033417,0.008414,0.010999,0.018880,0.042003,0.003762,0.004999,0.018032,0.026971,0.004250,0.019002,0.001439,-0.000000,0.015984,-0.000255,-0.000316,0.003118,0.000042,0.000101,0.003009,-0.006943,-0.003578,0.008543,0.005961,-0.002471,-0.001686,-0.003125,-0.001242,0.002325,-0.001624,-0.003272,-0.006955,-0.000108,0.000195,-0.000004,0.000252,-0.000362,0.000223,-0.000051,0.000110,-0.000180,-0.000254,0.000141,0.000156,-0.000092,0.082751,0.011127,0.316063,0.074809,0.032332,0.523020,0.007006,0.158266,3.610826,0.645517,0.418412,0.249409,0.201920,0.208766,0.196585,0.143045,0.191475,0.207077,0.191047,0.183300,0.205702,0.025102,0.003506,0.027565,0.006652,0.007556,0.020459,0.026849,0.003946,0.004752,0.012163,0.018618,0.002385,0.008908,0.067149,0.010312,0.425604,0.063435,0.028344,0.501791,0.009545,0.156888,2.111737,0.613125,0.419718,0.263759,0.247872,0.220188,0.218936,0.199594,0.230886,0.262579,0.200704,0.247224,0.226647,0.031006,0.003625,0.034708,0.008712,0.010135,0.024523,0.024576,0.005297,0.006035,0.015551,0.021973,0.002906,0.008524,non_scream
0.103974,0.008677,3.069543,0.236246,0.247342,0.886949,0.008452,0.181969,-32.925460,2.130016,0.489322,0.004249,0.171797,-0.009553,-0.061798,0.054702,0.063864,0.049042,-0.090981,0.111404,-0.093835,0.016230,0.003842,0.026809,0.006508,0.020960,0.018969,0.069938,0.000812,0.009494,0.016696,0.032308,0.006697,0.027266,0.001106,-0.000000,0.015079,0.001034,0.000343,0.005570,0.000033,-0.000063,0.009053,-0.009154,0.008721,0.005605,0.014608,-0.004829,-0.013507,0.000686,0.006788,0.012444,0.008983,0.002200,-0.002436,0.000089,-0.000090,-0.000476,-0.000256,-0.000323,0.000524,0.001598,-0.000015,-0.000057,0.000463,-0.001350,0.000592,0.000346,0.033611,0.008540,0.289611,0.043362,0.020031,0.292037,0.005570,0.094418,1.210344,0.392106,0.398359,0.403519,0.160789,0.258667,0.171060,0.189270,0.182094,0.152785,0.170850,0.170000,0.166265,0.017935,0.004230,0.017902,0.005979,0.022529,0.015885,0.037306,0.000680,0.013120,0.012374,0.029500,0.007430,0.009306,0.036301,0.007128,0.364201,0.037135,0.019888,0.301878,0.006981,0.115971,1.011380,0.432311,0.337929,0.344656,0.211738,0.237572,0.201520,0.224002,0.243507,0.212316,0.191521,0.199056,0.204219,0.020516,0.005692,0.024757,0.007332,0.022745,0.018525,0.040850,0.001004,0.018359,0.013898,0.029387,0.007148,0.012088,non_scream
0.130663,0.003421,3.037817,0.261296,0.254876,1.088151,0.010720,0.206708,-33.209719,1.545098,0.241341,0.193980,0.150931,0.167562,-0.111205,0.151986,0.087523,-0.098895,-0.021069,0.023466,-0.164114,0.013696,0.002710,0.024536,0.006496,0.008871,0.008608,0.068930,0.001263,0.003458,0.009747,0.064525,0.004139,0.028934,-0.000000,-0.000000,0.007264,0.000983,0.000625,-0.001428,0.000037,-0.000417,-0.029102,-0.005146,-0.006943,0.013912,0.004216,-0.006482,0.009929,0.000255,-0.008100,0.000886,-0.018407,-0.022013,0.000416,-0.000033,0.000074,-0.000507,-0.000134,0.000010,-0.000123,-0.000865,-0.000040,-0.000260,-0.000182,0.001320,-0.000225,-0.000028,0.091467,0.007662,0.297837,0.065448,0.024740,0.636167,0.011892,0.168470,2.544289,0.559052,0.317699,0.233353,0.196548,0.234893,0.201262,0.192788,0.166812,0.166738,0.170885,0.160222,0.203433,0.015604,0.002937,0.024172,0.005901,0.011369,0.007368,0.044183,0.001281,0.003962,0.009019,0.040634,0.004375,0.011992,0.075363,0.006407,0.419180,0.049887,0.025132,0.552410,0.013852,0.140737,1.754198,0.579221,0.312251,0.263143,0.246630,0.261688,0.239449,0.261600,0.248534,0.223675,0.202366,0.228940,0.248455,0.019781,0.003820,0.031716,0.007626,0.012890,0.009325,0.061035,0.001806,0.005792,0.013166,0.048819,0.005557,0.013398,non_scream
